table_name,column_description,column_name
PRC_COMBO_ITEM_QUAL_EXCLUSIONS,Sequence of the qualifier. Each of the exclusion must be met for promotion to be eligible. Typically only one sequence should be set,SEQUENCE
PRC_COMBO_ITEM_QUAL_EXCLUSIONS,Text describing the qualifiers,EXCLUSION_DESC
PRC_COMBO_ITEM_QUAL_EXCLUSIONS,Set the type to longest text. This is a comma separated exclusion name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_COMBO_ITEM_QUAL_EXCLUSIONS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_COMBO_EMPLOYEE_QUALIFIERS,Sequence of the qualifier. Each of the qualifier must be met for promotion to be eligible,SEQUENCE
PRC_COMBO_EMPLOYEE_QUALIFIERS,Text describing the qualifiers,QUALIFIER_DESC
PRC_COMBO_EMPLOYEE_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_COMBO_EMPLOYEE_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_COMBO_CUSTOMER_QUALIFIERS,Sequence of the qualifier. Each of the qualifier must be met for promotion to be eligible,SEQUENCE
PRC_COMBO_CUSTOMER_QUALIFIERS,Text describing the qualifiers,QUALIFIER_DESC
PRC_COMBO_CUSTOMER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_COMBO_CUSTOMER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_COMBO_ORDER_QUALIFIERS,Sequence of the qualifier. Each of the qualifier must be met for promotion to be eligible,SEQUENCE
PRC_COMBO_ORDER_QUALIFIERS,Text describing the qualifiers,QUALIFIER_DESC
PRC_COMBO_ORDER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_COMBO_ORDER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_COMBO_ITEM_QUALIFIERS,Sequence of the qualifier. Each of the qualifier must be met for promotion to be eligible,SEQUENCE
PRC_COMBO_ITEM_QUALIFIERS,Text describing the qualifiers,QUALIFIER_DESC
PRC_COMBO_ITEM_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_COMBO_ITEM_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_ITEM_ORDER_QUALIFIERS,Sequence of the qualifier. Each of the qualifier must be met for promotion to be eligible,SEQUENCE
PRC_ITEM_ORDER_QUALIFIERS,Text describing the qualifiers,QUALIFIER_DESC
PRC_ITEM_ORDER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_CONDITION
PRC_ITEM_ORDER_QUALIFIERS,Set the type to longest text. This is a comma separated qualifier name:value pairs. It is treated as an OR between these name:value pairs,PROMO_COND
PRC_PROMOTION_TYPE,Unique id to identify promotion type( Item / Order /Customer / Payment),PROMO_TYPE_ID
PRC_PROMOTION_TYPE,This field stores a numeric value for the promotion type which eventually maps to promoGroup in comboPromotionConfig,PROMO_TYPE_NUMERIC
PRC_PROMOTION_TYPE,Description of the promotion type,DESCRIPTION
PRC_ITEM_PROMOTION_CONFIG,Unique name for the promotion within a profile. This name will be communicated to order to Id the promo,PROMO_ID
PRC_ITEM_PROMOTION_CONFIG,Text describing promotion...full text for it,PROMO_DESC
PRC_ITEM_PROMOTION_CONFIG,Short Text describing promotion...limited to 25 Characters from UI,PROMO_SHORT_DESC
PRC_ITEM_PROMOTION_CONFIG,"If non-blank, coupon code required to qualify for the promotion",COUPON_CODE
PRC_ITEM_PROMOTION_CONFIG,Group code for the promotion. Stacking of promotions can be excluded within a group code,PROMO_GROUP
PRC_ITEM_PROMOTION_CONFIG,Event Id attached to the promo. This can help filter promotions attached to an event,EVENT_ID
PRC_ITEM_PROMOTION_CONFIG,Date from which the promotion is active,EFFECTIVE_START_DATE
PRC_ITEM_PROMOTION_CONFIG,Date after which this Promotion will expire,EFFECTIVE_END_DATE
PRC_ITEM_PROMOTION_CONFIG,"Store group location id, indicating list of stores where this promo can be applied",PROMO_LOCATION_GROUP
PRC_ITEM_PROMOTION_CONFIG,"Once promotion amount is calcualted, pro-rate it across qualifying and target units",PRORATE_ACROSS_QUAL_AND_TARGET
PRC_ITEM_PROMOTION_CONFIG,"Coupon can only be used X times per transaction - Integer, initial default 99. VALIDATION - deal record cannot be saved as null or 0.",COUPON_MAX_REDEMPTIONS
PRC_ITEM_PROMOTION_CONFIG,"If set to true, deal applies no more than Coupons used",COUPON_USE_DRIVES_PROMO
PRC_ITEM_PROMOTION_CONFIG,"This flag determines if the deal is eligible to be prompted as suggested deal when the defined criteria is met.  If this is not required, keep it false",ENABLE_PROMPTING
PRC_ITEM_PROMOTION_CONFIG,Indicates the qualifying units to be present to suggest the deal.,PRC_MIN_QUALIFY_PROMPT_UNITS
PRC_ITEM_PROMOTION_CONFIG,"If set to true, this promotion will be applied only on the units which qualified for this promotion.",RESTRICT_TO_QUALIFIED_UNITS
PRC_ITEM_PROMOTION_CONFIG,"If set to true, offer numbers will be generated for the deal",IS_OFFER_NUMBER_REQUIRED
PRC_ITEM_PROMOTION_CONFIG,"If set to true, offer numbers will be generated by price promo component(RnD Base). If set to false, offer numbers will be generated by third party then will be imported to RnD Base.",IS_OFFER_NUMBER_GENERATED
PRC_ITEM_PROMOTION_CONFIG,Indicates total number of offer numbers that will generated for the deal,COUNT_OF_OFFER_NUMBER
PRC_ITEM_PROMOTION_CONFIG,Indicates total number of redemptions that can be given to offer number in its entire lifetime.,OFFER_NUMBER_MAX_REDEMPTIONS
PRC_ITEM_PROMOTION_CONFIG,maximum number of redemptions for the single item promotion,MAX_REDEMPTIONS
PRC_ITEM_PROMOTION_CONFIG,Contains a tag or a list of comma separated tags that user wants to assign to this deal. One use case of this assignment is that the tag will further define which deals to be excluded when this deal is applied based on the promo tag  exclusions.,TAG_NAMES
PRC_ITEM_PROMOTION_CONFIG,Timezone of effectiveStartDate and effectiveEndDate,TIME_ZONE
PRC_ITEM_PROMOTION_CONFIG,Container reference number under which the offer number for the given promotion deal is created in the external system.,OFFER_REFERENCE_NUMBER
PRC_ITEM_PROMOTION_CONFIG,Apply on regular price,APPLY_ON_REGULAR_PRICE
PRC_ITEM_PROMOTION_CONFIG,"If set to true, every redemption will be prorated on its own",PRORATE_PER_REDEMPTION
PRC_ITEM_PROMOTION_BENEFIT,Unique name for the promotion within a profile. This name will be communicated to order to Id the promo,PROMO_ID
PRC_ITEM_PROMOTION_BENEFIT,Item Id for the promotion,ITEM_ID
PRC_ITEM_PROMOTION_BENEFIT,Min units of qualifying items to be eligible for the promotion,MIN_QUAL_UNITS
PRC_ITEM_PROMOTION_BENEFIT,Indicates if items that are used for qualification should be excluded for targeting,EXCLUDE_QUAL_FROM_TARGET
PRC_ITEM_PROMOTION_BENEFIT,Max units to apply promotion to for each redemption of a promotion. Promotion can have multiple redemptions,MAX_TARGET_UNITS
PRC_ITEM_PROMOTION_BENEFIT,Percentage amount to be applied as promotion. 0 indicates other types of benefits,BENEFIT_PERCENTAGE
PRC_ITEM_PROMOTION_BENEFIT,Fixed amount of discount to be applied to each target unit. $x off every unit,BENEFIT_FIXED_DISC_PER_UNIT
PRC_ITEM_PROMOTION_BENEFIT,results in a fixed price for each item. do something...get each of something for $x,BENEFIT_FIXED_PRICE_FOR_UNIT
PRC_ITEM_PROMOTION_BENEFIT,A fixed discount is applied to the whole group. It will be pro-rated. do something get $20 off shirts,BENEFIT_FIXED_DISC_FOR_GROUP
PRC_ITEM_PROMOTION_BENEFIT,results in a fixed price for the group. do something...get the whole group for $x,BENEFIT_FIXED_PRICE_FOR_GROUP
PRC_ITEM_PROMOTION_BENEFIT,Promotion capped at this maximum amount for each redemption. 20% off. get upto $100 off your transaction,MAX_PROMO_AMOUNT
PRC_ITEM_PROMOTION_BENEFIT,Date from which the promotion is active,EFFECTIVE_START_DATE
PRC_ITEM_PROMOTION_BENEFIT,Date after which this Promotion will expire,EFFECTIVE_END_DATE
PRC_ITEM_PROMOTION_BENEFIT,"If set to true, sale items will be considered for the promotion",INCLUDE_SALE_ITEMS
PRC_ITEM_PROMOTION_BENEFIT,Benefit template type. Used for directing the UI to show right fields,BENEFIT_TEMPLATE
PRC_ITEM_PROMOTION_BENEFIT,Target units are free,BENEFIT_FREE_UNIT
PRC_ITEM_PROMOTION_BENEFIT,Indicates if items that are used for qualification in other promos should be excluded for qualification in this promotion,PRC_EX_OTHER_PROMO_Q_FROM_Q
PRC_ITEM_PROMOTION_BENEFIT,Indicates if items that are used for qualification in other promos should be excluded for targeting in this promotion,PRC_EX_OTHER_PROMO_Q_FROM_T
PRC_ITEM_PROMOTION_BENEFIT,Indicates if items that are used for targeting in other promos should be excluded for qualification in this promotion,PRC_EX_OTHER_PROMO_T_FROM_Q
